volcano,volcanoLabel,location
http://www.wikidata.org/entity/Q31450446,Volcán Rancho Seco,Point(-101.473333333 19.617777777)
http://www.wikidata.org/entity/Q31450397,Cerro Los Pozos,Point(-102.0225 19.772222222)
http://www.wikidata.org/entity/Q31450216,Volcán Piripitillo,Point(-99.11933 19.1182)
http://www.wikidata.org/entity/Q31450748,Volcanes Chilcayoc,Point(-72.312777777 -15.523333333)
http://www.wikidata.org/entity/Q31450557,Volcán Amoloc,Point(-98.87549 19.10727)
http://www.wikidata.org/entity/Q31451329,Sopka Dlinnaya,Point(158.229166666 52.561944444)
http://www.wikidata.org/entity/Q31450438,Volcán San Isidro,Point(-101.431111111 19.519444444)
http://www.wikidata.org/entity/Q31450134,Volcán Cuatzontle,Point(-99.21235 19.24089)
http://www.wikidata.org/entity/Q31450357,Volcán El Comal Chico,Point(-103.796111111 19.74)
http://www.wikidata.org/entity/Q31450362,Volcán La Erita,Point(-103.75707 19.65145)
http://www.wikidata.org/entity/Q31451208,Vulcan Neozhidannyy,Point(156.027777777 50.679166666)
http://www.wikidata.org/entity/Q31450196,Volcán Yololica,Point(-99.1802 19.2203)
http://www.wikidata.org/entity/Q12838703,Q12838703,Point(49.107777777 39.510833333)
http://www.wikidata.org/entity/Q12765122,East Diamante,Point(145.67 15.93)
http://www.wikidata.org/entity/Q18749564,Volcán Porvenir,Point(-84.360966725 10.271723502)
http://www.wikidata.org/entity/Q13408465,El Tigre,Point(-88.43 13.47)
http://www.wikidata.org/entity/Q12773636,Perbakti-Gagak,Point(106.7 -6.75)
http://www.wikidata.org/entity/Q15277853,Sincholagua Volcano,Point(-78.36658056 -0.54579444)
http://www.wikidata.org/entity/Q12772650,Numazawa,Point(139.578889 37.450278)
http://www.wikidata.org/entity/Q12765003,Durango volcanic field,Point(-104.45 24.15)
http://www.wikidata.org/entity/Q12777261,Taryatu-Chulutu,Point(99.95 48.133)
http://www.wikidata.org/entity/Q12772309,Naolinco Volcanic Field,Point(-96.75 19.67)
http://www.wikidata.org/entity/Q17173414,Mont d'Alambre,Point(4.15333 44.9175)
http://www.wikidata.org/entity/Q12771351,Megata,Point(139.733333 39.95)
http://www.wikidata.org/entity/Q12779170,Washiba-Kumonotaira,Point(137.594167 36.408056)
http://www.wikidata.org/entity/Q12772978,Ol Kokwe,Point(36.075 0.62)
http://www.wikidata.org/entity/Q12767180,Huambo,Point(-72.13333 -15.8333)
http://www.wikidata.org/entity/Q12777213,Tahalra Volcanic Field,Point(5.0 22.67)
http://www.wikidata.org/entity/Q13425731,Kuttara,Point(141.163333 42.488889)
http://www.wikidata.org/entity/Q13425225,Korath Range,Point(35.883333 5.1)
http://www.wikidata.org/entity/Q13537597,Nyambeni Hills,Point(37.87 0.23)
http://www.wikidata.org/entity/Q12771972,Morne aux Diables,Point(-61.45 15.61667)
http://www.wikidata.org/entity/Q13419818,Jaraguay Volcanic Field,Point(-114.5 29.33)
http://www.wikidata.org/entity/Q12766129,Fuerteventura,Point(-15.016666666 28.358333333)
http://www.wikidata.org/entity/Q19875407,Maungarei / Mount Wellington,Point(174.846554 -36.891909)
http://www.wikidata.org/entity/Q16662168,Karymshina,Point(157.7666667 52.9)
http://www.wikidata.org/entity/Q18415062,Piton de Bébour,Point(55.56167 -21.1278)
http://www.wikidata.org/entity/Q17805869,Antaninaomby,Point(48.35 -13.466666666)
http://www.wikidata.org/entity/Q12775573,Rumble V Seamount,Point(178.196 -36.142)
http://www.wikidata.org/entity/Q17191410,Q17191410,Point(98.816667 2.616667)
http://www.wikidata.org/entity/Q12776030,Xianjindao,Point(128.0 41.33)
http://www.wikidata.org/entity/Q15729532,Lac Asososca,Point(-86.663 12.434)
http://www.wikidata.org/entity/Q12774893,Punta Púlpito,Point(-111.444 26.517)
http://www.wikidata.org/entity/Q15729365,Cerro Asososca,Point(-86.675 12.453)
http://www.wikidata.org/entity/Q15732997,Cerro de Apaneca,Point(-89.798941666 13.841288888)
http://www.wikidata.org/entity/Q13538916,Segererua Plateau,Point(37.9 1.57)
http://www.wikidata.org/entity/Q17805869,Antaninaomby,Point(48.345 -13.4692)
http://www.wikidata.org/entity/Q19274917,Bellerberg volcano,Point(7.230359 50.347334)
http://www.wikidata.org/entity/Q12773376,Papayo,Point(-98.7 19.308)
http://www.wikidata.org/entity/Q12771351,Megata,Point(139.7386 39.955681)
http://www.wikidata.org/entity/Q13189104,Q13189104,Point(-69.380035 -14.613485)
http://www.wikidata.org/entity/Q19279357,Ettringer Bell-Berg,Point(7.228236111 50.350245)
http://www.wikidata.org/entity/Q12777250,Tangaroa Seamount,Point(178.028 -36.321)
http://www.wikidata.org/entity/Q16665150,Mont Lokobe,Point(48.3175 -13.4133)
http://www.wikidata.org/entity/Q12772948,Okataina,Point(176.5 -38.12)
http://www.wikidata.org/entity/Q13538040,Palena Volcanic Group,Point(-72.47 -43.78)
http://www.wikidata.org/entity/Q12771972,Morne aux Diables,Point(-61.436 15.6125)
http://www.wikidata.org/entity/Q16420281,Leitin,Point(-21.543611111 64.008055555)
http://www.wikidata.org/entity/Q15733327,San Marcelino,Point(-89.594169 13.805281)
http://www.wikidata.org/entity/Q13388092,Morne Plat Pays,Point(-61.3465 15.2495)
http://www.wikidata.org/entity/Q16899725,San Quintín Volcanic Field,Point(-116.0 30.47)
http://www.wikidata.org/entity/Q13377581,Jingbo,Point(128.83 44.08)
http://www.wikidata.org/entity/Q19296984,Nast-Berg,Point(7.344818888 50.428323888)
http://www.wikidata.org/entity/Q13667744,Q13667744,Point(126.55 49.133333333)
http://www.wikidata.org/entity/Q12775570,Rumble III Seamount,Point(178.496667 -35.741167)
http://www.wikidata.org/entity/Q16665277,Morne Anglais,Point(-61.332222 15.286167)
http://www.wikidata.org/entity/Q15732977,Cerro el Aguila,Point(-89.698175 13.893036111)
http://www.wikidata.org/entity/Q12770539,Los Humeros,Point(-97.45 19.68)
http://www.wikidata.org/entity/Q12775569,Rumble IV Seamount,Point(178.05 -36.13)
http://www.wikidata.org/entity/Q16534783,Akhtanizovskaya vomit,Point(37.08202222 45.31215556)
http://www.wikidata.org/entity/Q16653094,Laki,Point(-18.2373 64.0515)
http://www.wikidata.org/entity/Q12771097,Maroa,Point(176.08 -38.42)
http://www.wikidata.org/entity/Q12770461,Liado Hayk,Point(38.78 7.77)
http://www.wikidata.org/entity/Q15732186,Cerro Cachio,Point(-89.748988888 13.900033333)
http://www.wikidata.org/entity/Q12775851,Q12775851,Point(-27.316666666 38.733333333)
http://www.wikidata.org/entity/Q12775837,San Borja Volcanic Field,Point(-113.75 28.5)
http://www.wikidata.org/entity/Q16665150,Mont Lokobe,Point(48.3144 -13.4078)
http://www.wikidata.org/entity/Q13538976,Sierra la Primavera,Point(-103.52 20.62)
http://www.wikidata.org/entity/Q13667738,Karpinsky Group,Point(155.380833333 50.141944444)
http://www.wikidata.org/entity/Q16926723,Zhuzi Mountain,Point(121.5625 25.21388889)
http://www.wikidata.org/entity/Q12775978,Serdán-Oriental,Point(-97.47 19.27)
http://www.wikidata.org/entity/Q18415063,Piton de la Source,Point(55.59111 -21.17306)
http://www.wikidata.org/entity/Q12770190,Las Cumbres,Point(-97.27 19.15)
http://www.wikidata.org/entity/Q16926723,Zhuzi Mountain,Point(121.559166666 25.210555555)
http://www.wikidata.org/entity/Q12777936,Tin Zaouatene volcanic field,Point(2.83 19.83)
http://www.wikidata.org/entity/Q13403925,Río Murta,Point(-72.708 -46.17)
http://www.wikidata.org/entity/Q12772039,Mutsu-Hiuchi-dake,Point(141.056389 41.436389)
http://www.wikidata.org/entity/Q12772596,North Island,Point(36.049 4.059)
http://www.wikidata.org/entity/Q19945735,Mount Oyama,Point(139.5236 34.0934)
http://www.wikidata.org/entity/Q12770076,La Gloria,Point(-97.25 19.33)
http://www.wikidata.org/entity/Q19945735,Mount Oyama,Point(139.526111111 34.090833333)
http://www.wikidata.org/entity/Q12776486,South Island,Point(36.6 2.63)
http://www.wikidata.org/entity/Q15729122,Santa Clara,Point(-86.81 12.578)
http://www.wikidata.org/entity/Q18415062,Piton de Bébour,Point(55.56202 -21.12769)
http://www.wikidata.org/entity/Q12769898,Kutum Volcanic Field,Point(25.85 14.57)
http://www.wikidata.org/entity/Q12781210,Ch'uga-ryong,Point(127.33 38.33)
http://www.wikidata.org/entity/Q17170926,Biliran,Point(124.535 11.523)
http://www.wikidata.org/entity/Q15115079,Hoher List,Point(6.84861111 50.16166667)
http://www.wikidata.org/entity/Q13667738,Karpinsky Group,Point(155.381388888 50.140277777)
http://www.wikidata.org/entity/Q12771180,Mascota Volcanic Field,Point(-104.83 20.62)
http://www.wikidata.org/entity/Q12777597,Tombel Graben,Point(9.717 4.758)
http://www.wikidata.org/entity/Q13388092,Morne Plat Pays,Point(-61.366666666 15.25)
http://www.wikidata.org/entity/Q16662168,Karymshina,Point(158.0 52.4)
http://www.wikidata.org/entity/Q12775571,Rumble II West Seamount,Point(178.525167 -35.353833)
http://www.wikidata.org/entity/Q19360318,El Escondido volcano,Point(-75.043 5.514)
http://www.wikidata.org/entity/Q13537597,Nyambeni Hills,Point(37.916666666 0.25)
http://www.wikidata.org/entity/Q12766853,Hijiori,Point(140.178333 38.605833)
http://www.wikidata.org/entity/Q18169640,Backenberg,Point(9.722258 51.534991)
http://www.wikidata.org/entity/Q12776486,South Island,Point(36.594444444 2.634722222)
http://www.wikidata.org/entity/Q13381617,Zitácuaro-Valle de Bravo,Point(-100.25 19.4)
http://www.wikidata.org/entity/Q15733327,San Marcelino,Point(-89.594166666 13.805277777)
http://www.wikidata.org/entity/Q109016926,Q109016926,Point(5.2019289 59.9163678)
http://www.wikidata.org/entity/Q107539090,Q107539090,Point(-72.1336019 -13.2097206)
http://www.wikidata.org/entity/Q109017219,Q109017219,Point(5.22429 59.90742)
http://www.wikidata.org/entity/Q31482326,Mount Mokoto,Point(144.331 43.704333333)
http://www.wikidata.org/entity/Q61082784,"Mount Maria, Malaysia",Point(117.96 4.42)
http://www.wikidata.org/entity/Q31602539,Mont Richard-Foy,Point(50.2166 -46.0962)
http://www.wikidata.org/entity/Q109017683,Q109017683,Point(5.19602 59.90033)
http://www.wikidata.org/entity/Q98045772,Mount Hakuun (Kamishihoro),Point(143.115277777 43.258888888)
http://www.wikidata.org/entity/Q31669898,"Puy de Montchal, Aydat",Point(2.943888888 45.6925)
http://www.wikidata.org/entity/Q49050939,Monache Mountain,Point(-118.1975 36.205277777)
http://www.wikidata.org/entity/Q35723403,Volcán Yucamane,Point(-70.198888888 -17.1825)
http://www.wikidata.org/entity/Q97188481,Puy de la Mey,Point(2.963611111 45.710555555)
http://www.wikidata.org/entity/Q104831690,Inaritsji,Point(117.531111 56.17)
http://www.wikidata.org/entity/Q93723144,Mulciber,Point(4.281944444 54.060555555)
http://www.wikidata.org/entity/Q109021854,Q109021854,Point(4.6405 60.8421)
http://www.wikidata.org/entity/Q97495941,Volcán de La Atalaya,Point(-3.798888888 38.647222222)
http://www.wikidata.org/entity/Q109021102,Q109021102,Point(4.6411 60.8449)
http://www.wikidata.org/entity/Q97957440,Stóra-Eldborg undir Geitahlíð,Point(-21.998333333 63.855833333)
http://www.wikidata.org/entity/Q49063762,Potato Hill,Point(-121.501111111 46.333055555)
http://www.wikidata.org/entity/Q108602823,Akyarlar,Point(27.31739 36.98046)
http://www.wikidata.org/entity/Q86089653,Tshepe,Point(118.77 56.23)
http://www.wikidata.org/entity/Q35737304,Deer Mountain,Point(-119.012222222 37.698611111)
http://www.wikidata.org/entity/Q109035993,Q109035993,Point(5.1616 59.5892)
http://www.wikidata.org/entity/Q108259849,Morro da Piedade,Point(-16.712333333 32.74225)
http://www.wikidata.org/entity/Q31718917,Volcán San Bartolo,Point(-99.09193 19.11209)
http://www.wikidata.org/entity/Q109017215,Q109017215,Point(4.91978 60.30203)
http://www.wikidata.org/entity/Q97763748,Higashinupukaushinupuri,Point(143.102222222 43.245833333)
http://www.wikidata.org/entity/Q109017814,Q109017814,Point(-60.63816 8.66737)
http://www.wikidata.org/entity/Q97188494,Q97188494,Point(2.953888888 45.7575)
http://www.wikidata.org/entity/Q31647632,Puy Chopine,Point(2.955119 45.827964)
http://www.wikidata.org/entity/Q85799456,San Joaquin,Point(8.63 3.35)
http://www.wikidata.org/entity/Q109016808,Q109016808,Point(4.94686 60.30536)
http://www.wikidata.org/entity/Q31663694,I Vancori,Point(15.21209 38.78874)
http://www.wikidata.org/entity/Q63378369,Caldeirão do Corvo,Point(-31.1 39.7)
http://www.wikidata.org/entity/Q49004614,East Crater,Point(-121.787777777 45.998333333)
http://www.wikidata.org/entity/Q85476201,Syni,Point(117.3384 56.1971)
http://www.wikidata.org/entity/Q109017575,Q109017575,Point(4.86046 60.61091)
http://www.wikidata.org/entity/Q97657513,Mount Nishibetsu,Point(144.581666666 43.553611111)
http://www.wikidata.org/entity/Q109024015,Q109024015,Point(4.8854 60.34071)
http://www.wikidata.org/entity/Q31682156,Puy de Montjuger,Point(2.9421 45.70532)
http://www.wikidata.org/entity/Q65040477,Nonda,Point(156.6 -7.67)
http://www.wikidata.org/entity/Q109024011,Q109024011,Point(4.8852 60.3406)
http://www.wikidata.org/entity/Q109017529,Q109017529,Point(5.22789 59.90049)
http://www.wikidata.org/entity/Q49067128,Red Butte,Point(-121.458333333 46.245833333)
http://www.wikidata.org/entity/Q104972441,Q104972441,Point(167.830452777 15.390058333)
http://www.wikidata.org/entity/Q56711358,Shadil-Khokh volcano,Point(44.2975 42.5425)
http://www.wikidata.org/entity/Q56168257,Volcán de La Mesnera,Point(-3.521080555 38.849063888)
http://www.wikidata.org/entity/Q97188487,puy de la Toupe,Point(2.943888888 45.6825)
http://www.wikidata.org/entity/Q92096639,Puy de la Combregrasse,Point(2.948055555 45.668055555)
http://www.wikidata.org/entity/Q35723395,Volcán Tutupaca,Point(-70.372222222 -17.025555555)
http://www.wikidata.org/entity/Q97292947,Puy de la Rodde,Point(2.955 45.6625)
http://www.wikidata.org/entity/Q31669935,Puy de Vichatel,Point(2.96082 45.68652)
http://www.wikidata.org/entity/Q107467286,Q107467286,Point(17.5246697 49.7750233)
http://www.wikidata.org/entity/Q109017224,Q109017224,Point(4.95939 60.4343)
http://www.wikidata.org/entity/Q31639874,Monte Gibele,Point(12.01332 36.77667)
http://www.wikidata.org/entity/Q97823981,Mount Tenbo,Point(143.125277777 43.264166666)
http://www.wikidata.org/entity/Q109017105,Q109017105,Point(5.0449 59.8011)
http://www.wikidata.org/entity/Q109016906,Q109016906,Point(5.2133 59.9149)
http://www.wikidata.org/entity/Q109021874,Q109021874,Point(5.04869 60.29395)
http://www.wikidata.org/entity/Q31627425,Sopka Baba,Point(156.5967 51.3017)
http://www.wikidata.org/entity/Q31669881,Puy de Pourcharet,Point(2.93153 45.70915)
http://www.wikidata.org/entity/Q49046585,Lookout Mountain,Point(-118.947777777 37.728888888)
http://www.wikidata.org/entity/Q109017135,Q109017135,Point(4.91301 60.43391)
http://www.wikidata.org/entity/Q97190114,"Puy de Montchal, Besse-et-Saint-Anastaise",Point(2.883333333 45.487777777)
http://www.wikidata.org/entity/Q31454887,Mount Mata o le Afi,Point(-172.507222222 -13.608888888)
http://www.wikidata.org/entity/Q49065877,Pānīʻau,Point(-160.0855559 21.9363983)
http://www.wikidata.org/entity/Q104846435,Mount Takawangha,Point(-178.014167 51.869167)
http://www.wikidata.org/entity/Q38250852,San Jerónimo volcano,Point(-66.5 -24.233333333)
http://www.wikidata.org/entity/Q60677445,Black Butte,Point(-114.352691 43.185367)
http://www.wikidata.org/entity/Q106396119,Mate Grande,Point(-73.130833 -45.591111)
http://www.wikidata.org/entity/Q31454882,Benbow,Point(168.0967 -16.2608)
http://www.wikidata.org/entity/Q49065877,Pānīʻau,Point(-160.083333333 21.938611111)
http://www.wikidata.org/entity/Q106028265,Q106028265,Point(-18.766 64.8148)
http://www.wikidata.org/entity/Q65166425,Yuhualixqui,Point(-99.052736111 19.316216666)
http://www.wikidata.org/entity/Q63378645,Furnas,Point(-25.321521 37.762134)
http://www.wikidata.org/entity/Q98104210,Mount Ganseki,Point(143.1175 43.255277777)
http://www.wikidata.org/entity/Q96260282,Volcán de Siete Fuentes,Point(-16.512916666 28.282444444)
http://www.wikidata.org/entity/Q53565991,Pipkin,Point(-116.62 34.68666667)
http://www.wikidata.org/entity/Q31682172,Puy de Montgy,Point(2.932777777 45.7)
http://www.wikidata.org/entity/Q109017289,Gunung Barujari,Point(116.4221044 -8.4112936)
http://www.wikidata.org/entity/Q31454883,Mount Fiamoe,Point(-171.798888888 -13.923611111)
http://www.wikidata.org/entity/Q109017709,Q109017709,Point(5.07712 60.37869)
http://www.wikidata.org/entity/Q49081857,Templeton Mountain,Point(-118.207222222 36.313888888)
http://www.wikidata.org/entity/Q49083074,The Wart,Point(-121.831388888 45.914444444)
http://www.wikidata.org/entity/Q56682799,Q56682799,Point(15.14612 40.97469)
http://www.wikidata.org/entity/Q109017527,Q109017527,Point(5.3594 59.9723)
http://www.wikidata.org/entity/Q109017530,Q109017530,Point(4.98715 60.33397)
http://www.wikidata.org/entity/Q32158686,Petit Puy de Dôme,Point(2.96883 45.77819)
http://www.wikidata.org/entity/Q32161590,Puy de la Moréno,Point(2.94513 45.73748)
http://www.wikidata.org/entity/Q109017582,Q109017582,Point(4.90989 60.40992)
http://www.wikidata.org/entity/Q31454885,Mount Savai'i,Point(-171.533055555 -13.998055555)
http://www.wikidata.org/entity/Q31454886,Mount Mu,Point(-172.516388888 -13.608611111)
http://www.wikidata.org/entity/Q98078060,Krýsuvík,Point(-22.1 63.93)
http://www.wikidata.org/entity/Q31458290,Goat Mountain,Point(-103.4057342 29.1877018)
http://www.wikidata.org/entity/Q109017528,Q109017528,Point(5.31255 59.93513)
http://www.wikidata.org/entity/Q31602539,Mont Richard-Foy,Point(50.21 -46.098)
http://www.wikidata.org/entity/Q31458290,Goat Mountain,Point(-103.40573 29.1877)
http://www.wikidata.org/entity/Q99709361,Q99709361,Point(-99.749219444 19.328130555)
http://www.wikidata.org/entity/Q31560235,Wachenberg,Point(8.69383 49.55027)
http://www.wikidata.org/entity/Q109017672,Q109017672,Point(5.17424 60.2261)
http://www.wikidata.org/entity/Q6957032,Nabukelevu,Point(177.98 -19.12)
http://www.wikidata.org/entity/Q5139756,Cocoa Crater,Point(-130.7 57.65)
http://www.wikidata.org/entity/Q4462341,Trident,Point(150.2 46.116666666)
http://www.wikidata.org/entity/Q6164644,Peña Blanca,Point(-68.649444444 -26.825555555)
http://www.wikidata.org/entity/Q6904839,Monte Muambe,Point(34.094166666 -16.323055555)
http://www.wikidata.org/entity/Q6920840,Mount Fuppushi,Point(141.35888889 42.71694444)
http://www.wikidata.org/entity/Q4504259,Central Semyachik,Point(159.876980555 54.278655555)
http://www.wikidata.org/entity/Q6850826,Milbanke Sound Group,Point(-128.35027778 52.35472222)
http://www.wikidata.org/entity/Q6923216,Ōtāhuhu / Mount Richmond,Point(174.839 -36.9326)
http://www.wikidata.org/entity/Q4465422,Tumrok,Point(160.883333333 55.383333333)
http://www.wikidata.org/entity/Q4493490,Furi,Point(38.683333333 8.9)
http://www.wikidata.org/entity/Q6164630,Volcán  Evermakk,Point(-110.95 18.7833)
http://www.wikidata.org/entity/Q6164654,Santiaguito,Point(-91.5681 14.7394)
http://www.wikidata.org/entity/Q6920651,Mount Eniwa,Point(141.28555556 42.79333333)
http://www.wikidata.org/entity/Q4529521,Ebev-Bunanya,Point(158.433333333 55.95)
http://www.wikidata.org/entity/Q6920365,Mount Darnley,Point(-26.5 -59.05)
http://www.wikidata.org/entity/Q6109088,La Caldereta,Point(-17.771475 28.673522222)
http://www.wikidata.org/entity/Q5492444,Q5492444,Point(-89.98333 14.3)
http://www.wikidata.org/entity/Q6425852,Koh-i-Sultan,Point(62.83333333 29.11666667)
http://www.wikidata.org/entity/Q6164647,Q6164647,Point(-66.7306 -24.3086)
http://www.wikidata.org/entity/Q6920162,Mount Chūbetsu,Point(142.894444444 43.591111111)
http://www.wikidata.org/entity/Q6169317,Jocotitlán,Point(-99.7589 19.7381)
http://www.wikidata.org/entity/Q5140902,Coffee Crater,Point(-130.67 57.63)
http://www.wikidata.org/entity/Q4536015,Yavinsky ridge,Point(156.6 51.55)
http://www.wikidata.org/entity/Q6638133,Q6638133,Point(35.8338309 33.081932)
http://www.wikidata.org/entity/Q6651058,Little Mount Cameroon,Point(9.11583 4.07306)
http://www.wikidata.org/entity/Q4516190,Chirinkotan,Point(153.486666666 48.979722222)
http://www.wikidata.org/entity/Q4474910,Ulvaney,Point(160.540452777 57.771175)
http://www.wikidata.org/entity/Q6446390,Kurose Hole,Point(139.68 33.4)
http://www.wikidata.org/entity/Q6022944,Montaña de Guaza,Point(-16.6931024 28.0501968)
http://www.wikidata.org/entity/Q4459093,Tobeltsen,Point(160.734772222 58.263783333)
http://www.wikidata.org/entity/Q6921721,Kuju Mountains,Point(131.24083333 33.08222222)
http://www.wikidata.org/entity/Q4496185,Kharchinsky,Point(160.816666666 56.433333333)
http://www.wikidata.org/entity/Q6164632,Tetlalmanche Volcano,Point(-99.0015 19.3251)
http://www.wikidata.org/entity/Q4507856,Chashakondzha,Point(159.651247222 56.6153)
http://www.wikidata.org/entity/Q4506630,Chavycha Volcano,Point(158.50635 56.63145)
http://www.wikidata.org/entity/Q6792572,Maungaturoto,Point(173.881884 -35.370225)
http://www.wikidata.org/entity/Q6587022,Q6587022,Point(35.82650278 33.15952778)
http://www.wikidata.org/entity/Q4476967,Ureparapara,Point(167.3166667 -13.46666667)
http://www.wikidata.org/entity/Q4524683,Shish,Point(161.166666666 55.75)
http://www.wikidata.org/entity/Q5979278,Monumento Natural de Los Ajaches,Point(-13.781958333 28.8984)
http://www.wikidata.org/entity/Q5064965,Cerro Prieto,Point(-115.308 32.418)
http://www.wikidata.org/entity/Q6044027,Q6044027,Point(28.43085 38.6204)
http://www.wikidata.org/entity/Q6117785,Jackson Volcano,Point(-90.1721 32.3001)
http://www.wikidata.org/entity/Q4514578,Cherpuk Severny,Point(157.616666666 55.6)
http://www.wikidata.org/entity/Q4525411,Shlen,Point(159.55 57.466666666)
http://www.wikidata.org/entity/Q4475610,Unana,Point(159.717936111 54.643097222)
http://www.wikidata.org/entity/Q4465553,Tunupilyanum,Point(160.665922222 58.089311111)
http://www.wikidata.org/entity/Q5189097,Crow Lagoon,Point(-130.233333333 54.7)
http://www.wikidata.org/entity/Q4518690,Chyornaya Sopka,Point(113.639166666 75.313055555)
http://www.wikidata.org/entity/Q5047973,Casablanca,Point(-72.0 -40.77138889)
http://www.wikidata.org/entity/Q5209925,Dakataua,Point(150.10833333 -5.05555556)
http://www.wikidata.org/entity/Q6942101,Q6942101,Point(35.8113 32.9793)
http://www.wikidata.org/entity/Q5064965,Cerro Prieto,Point(-115.306 32.4217)
http://www.wikidata.org/entity/Q4479644,Ushishir,Point(152.814444444 47.512222222)
http://www.wikidata.org/entity/Q5592578,Grafton Volcano,Point(174.77 -36.862)
http://www.wikidata.org/entity/Q4533117,Etopan,Point(157.639533333 55.975813888)
http://www.wikidata.org/entity/Q4467084,Tynua,Point(157.866666666 55.85)
http://www.wikidata.org/entity/Q5299483,Dotsero,Point(-107.035 39.6606)
http://www.wikidata.org/entity/Q5064896,Cerro Colorado,Point(-67.92216667 -22.59233333)
http://www.wikidata.org/entity/Q4530142,Volcán Ecuador,Point(-91.9 -0.0333333)
http://www.wikidata.org/entity/Q6923124,Mount Raiden,Point(140.469444444 42.903611111)
http://www.wikidata.org/entity/Q4530142,Volcán Ecuador,Point(-91.546 0.02)
http://www.wikidata.org/entity/Q6651058,Little Mount Cameroon,Point(9.1157 4.0744)
http://www.wikidata.org/entity/Q5674083,Q5674083,Point(-71.3667 -36.8667)
http://www.wikidata.org/entity/Q5046480,Carrizozo Malpais,Point(-106.0 33.77)
http://www.wikidata.org/entity/Q6921213,Mount Hodson,Point(-27.15 -56.7)
http://www.wikidata.org/entity/Q4530142,Volcán Ecuador,Point(-91.545833 -0.016667)
http://www.wikidata.org/entity/Q4504236,Central (volcano),Point(159.731755555 56.844372222)
http://www.wikidata.org/entity/Q6580653,Little Matterhorn,Point(73.5 -53.0667)
http://www.wikidata.org/entity/Q5047973,Casablanca,Point(-72.2126 -40.7635)
http://www.wikidata.org/entity/Q6923124,Mount Raiden,Point(140.4683 42.9042)
http://www.wikidata.org/entity/Q6837962,Michoacán-Guanajuato volcanic field,Point(-101.75 19.85)
http://www.wikidata.org/entity/Q4465503,Tundra (volcano),Point(157.339425 52.543217)
http://www.wikidata.org/entity/Q4538233,Yanpat,Point(158.8 56.533333333)
http://www.wikidata.org/entity/Q4496052,Harra of Arhab,Point(44.046111111 15.5975)
http://www.wikidata.org/entity/Q5065021,Cerro del Nacimiento,Point(-68.5247 -27.2783)
http://www.wikidata.org/entity/Q6164668,Q6164668,Point(-4.138227777 39.061405555)
http://www.wikidata.org/entity/Q4707433,Girekol,Point(43.416666666 39.1)
http://www.wikidata.org/entity/Q4516054,Chineinane,Point(158.3 56.15)
http://www.wikidata.org/entity/Q6671264,Lone Butte,Point(-121.8395579 46.0544645)
http://www.wikidata.org/entity/Q5065021,Cerro del Nacimiento,Point(-68.561 -27.1957)
http://www.wikidata.org/entity/Q4494785,Khailyulya,Point(161.633333333 58.05)
http://www.wikidata.org/entity/Q6164646,Q6164646,Point(-70.574166666 -35.244583333)
http://www.wikidata.org/entity/Q5351239,El Ermitaño,Point(-68.603333333 -26.786944444)
http://www.wikidata.org/entity/Q6884939,Miño Volcano,Point(-68.6 -21.183333333)
http://www.wikidata.org/entity/Q5483967,Harras of Dhamar,Point(44.40166667 14.55)
http://www.wikidata.org/entity/Q5646257,Hampton Park,Point(174.89544 -36.950925)
http://www.wikidata.org/entity/Q6620789,Singu Plateau,Point(95.96666667 22.68333333)
http://www.wikidata.org/entity/Q6792560,Maungataketake,Point(174.747548 -36.994635)
http://www.wikidata.org/entity/Q6923757,Mount Sourabaya,Point(-26.6 -59.05)
http://www.wikidata.org/entity/Q6792514,West Molokai Volcano,Point(-157.2 21.13)
http://www.wikidata.org/entity/Q6923984,Mount Tabor,Point(-122.595556 45.510833)
http://www.wikidata.org/entity/Q5307516,Q5307516,Point(42.2 11.416666666)
http://www.wikidata.org/entity/Q5065021,Cerro del Nacimiento,Point(-68.5125 -27.280555555)
http://www.wikidata.org/entity/Q6922220,Mount Mitoku,Point(133.95576111 35.39931944)
http://www.wikidata.org/entity/Q4530140,Ekarma,Point(153.941944444 48.9475)
http://www.wikidata.org/entity/Q6919794,Mount Boucherie,Point(-119.581 49.8539)
http://www.wikidata.org/entity/Q4524701,Shisheika,Point(161.083333333 57.15)
http://www.wikidata.org/entity/Q5307509,Giggenbach Seamount,Point(-178.7125 -30.035833)
http://www.wikidata.org/entity/Q21832487,Morro de los Volcanes,Point(-65.0408 -25.3833)
http://www.wikidata.org/entity/Q21591866,Q21591866,Point(37.27222 33.02778)
http://www.wikidata.org/entity/Q21591865,Q21591865,Point(37.286111111 33.197222222)
http://www.wikidata.org/entity/Q21589492,Q21589492,Point(37.167777777 33.075)
http://www.wikidata.org/entity/Q21583709,Q21583709,Point(37.0557 33.31)
http://www.wikidata.org/entity/Q21544577,Hargy,Point(151.016666666 -5.55)
http://www.wikidata.org/entity/Q20529899,Q20529899,Point(145.657777777 16.355277777)
http://www.wikidata.org/entity/Q21561407,Cerro Morazurco,Point(-77.2407 1.2706)
http://www.wikidata.org/entity/Q21833526,Volcán Rojo,Point(-68.3237 -27.1498)
http://www.wikidata.org/entity/Q21544570,Coleman Seamount,Point(157.16 -8.841)
http://www.wikidata.org/entity/Q21587081,Q21587081,Point(37.0008 33.3358)
http://www.wikidata.org/entity/Q21054993,Q21054993,Point(-86.81488037 12.58133984)
